week,seller_name,title, price ,review_count,ratings,listings,total,sov
12/18/2023,Amazon.com,M-Audio AIR 192 USB Audio Interface,$89.00 ,155,4.6,12,52,23%
12/18/2023,Target,M-Audio AIR 192 USB Audio Interface,$119.00 ,155,4.6,18,52,35%
12/18/2023,Amazon.com,"M-Audio AIR 192x14 - USB Audio Interface for Studio Recording with 8 In and 4 Out, MIDI Connectivity, and Software from MPC Beats and Ableton Live",$329.00 ,,,1,1,100%
12/18/2023,Sweetwater,M-Audio AIR 192|4 Vocal Studio Pro Complete Vocal Production Package,$219.00 ,71,4.7,1,1,100%
12/18/2023,Mackie,Mackie | Onyx Producer 2x2 | 2-2 USB Audio Interface,$179.99 ,2,,1,5,20%
12/18/2023,Mackie,Mackie | Onyx Producer 2x2 | 2-2 USB Audio Interface,$179.99 ,,,4,5,80%
12/18/2023,DJSupplyStore.com,Pioneer DJ Interface 2,$299.00 ,,,1,1,100%
12/18/2023,Amazon.com,"Podcast Equipment Bundle,Audio Interface with All-In-One DJ Mixer and Studio Broadcast Microphone, Perfect for Recording,Live Streaming,Gaming",$59.99 ,,,1,1,100%
12/18/2023,Best Buy,PreSonus - USB Audio Interface - Black/Blue,$149.99 ,256,4.7,2,2,100%
12/18/2023,Sweetwater,PreSonus AudioBox iOne,$69.99 ,73,4.6,3,27,11%
12/18/2023,Amazon.com - Seller,PreSonus AudioBox iOne,$69.99 ,73,4.6,1,27,4%
12/18/2023,sweetwater.com,PreSonus AudioBox iOne,$69.99 ,73,4.6,5,27,19%
12/18/2023,Amazon.com,PreSonus AudioBox iOne,$69.99 ,73,4.6,1,27,4%
12/18/2023,Target,PreSonus AudioBox iOne,$69.99 ,73,4.6,17,27,63%
12/18/2023,Target,RODE STREAMERX Console Recorder,$399.00 ,22,3.4,4,4,100%
12/18/2023,AmericanMusical.com,Focusrite Scarlett Solo Gen 4 USB Audio Interface,$139.99 ,211,4.9,2,2,100%
12/18/2023,Amazon.com,"M-Audio AIR 192x4 USB C Audio Interface for Recording, Podcasting, Streaming with Studio Quality Sound, 1 XLR in and Music Production Software",$89.00 ,,,8,9,89%
12/18/2023,Amazon.com,"M-Audio AIR 192x4 USB C Audio Interface for Recording, Podcasting, Streaming with Studio Quality Sound, 1 XLR in and Music Production Software",$119.00 ,,,1,9,11%
12/18/2023,Amazon.com,M-Audio AIR|Hub USB Monitoring Interface with Built-In 3-Port Hub,$69.00 ,30,4.5,1,1,100%
12/18/2023,Walmart,"M-audio - Complete Recording Bundle - USB Audio Interface, Microphone, Shock mount, Cable, Headphones and Software Suite - AIR 192|4 Vocal Studio Pro,",$199.00 ,71,4.7,1,1,100%
12/18/2023,Temu,"Podcast Equipment Bundle, BM-800 Podcast Microphone Bundle With V8 Sound Card, Condenser Studio Microphonefor Laptop Computer Vlog Living Broadcast",$29.54 ,421,4.2,5,9,56%
12/18/2023,Temu,"Podcast Equipment Bundle, BM-800 Podcast Microphone Bundle With V8 Sound Card, Condenser Studio Microphonefor Laptop Computer Vlog Living Broadcast",$32.85 ,421,4.2,2,9,22%
12/18/2023,Temu,"Podcast Equipment Bundle, BM-800 Podcast Microphone Bundle With V8 Sound Card, Condenser Studio Microphonefor Laptop Computer Vlog Living Broadcast",$26.56 ,421,4.2,2,9,22%
12/18/2023,PreSonus,PreSonus AudioBox iOne Size: 22.9 X 21.6 X 8.9 | Blue,$69.99 ,,,1,1,100%
12/18/2023,Walmart,Pyle Professional USB Audio Interface with Mic Guitar AUX Stereo Inputs PMUX6,$78.99 ,,,2,4,50%
12/18/2023,Amazon.com - Seller,Pyle Professional USB Audio Interface with Mic Guitar AUX Stereo Inputs PMUX6,$69.99 ,,,2,4,50%
12/18/2023,Amazon.com - Seller,RSGRHAI USB Audio Interface with 1x XLRTRS 1x 14 2x RCA USB (RA-AU11 Red + Cable),$45.99 ,,,1,1,100%
12/18/2023,Walmart,Razer Audio Mixer All-in-one Analog Mixer for Broadcasting and Streaming,$301.50 ,9,3.9,1,1,100%
12/18/2023,Sweetwater,Solid State Logic SSL2 2x2 USB Audio Interface,$179.99 ,257,4.8,7,7,100%
12/18/2023,Sweetwater,Solid State Logic SSL2+ USB Audio Interface,$249.99 ,338,4.8,2,2,100%
12/18/2023,Rock And Soul DJ Equipment & Records,Steinberg UR44C 6x4 USB Gen 3.1 Audio Interface,$359.99 ,,,1,1,100%
12/18/2023,Guitar Center,Sterling Audio Harmony H224,$79.99 ,56,4.6,5,5,100%
12/18/2023,AmericanMusical.com,TASCAM US-16X08 16x8 channel USB Audio Interface,$372.00 ,236,4.4,1,1,100%
12/18/2023,Amazon.com,"TC-Helicon GoXLR Revolutionary Online Broadcaster Platform with 4-Channel Mixer, Motorized Faders, Sound Board and Vocal Effects, Officially",$364.82 ,,,3,3,100%
12/18/2023,Amazon.com - Seller,USED Y.D.F USB Audio Interface with Mic Preamplifier USB Audio Mixer Recorder,$89.99 ,,,1,1,100%
12/18/2023,Pitbull Audio,Universal Audio Apollo Solo Heritage Edition USB Audio Interface,$399.99 ,43,4.7,1,1,100%
12/18/2023,Sweetwater,Universal Audio Volt 1 USB-C Audio Interface,$129.00 ,38,4.9,1,1,100%
12/18/2023,Walmart,"Vivitar Audio Mixer, Multiple Sound Pads & Effects for Vlogging, Black",$29.98 ,36,4.1,5,5,100%
12/18/2023,Amazon.com - Seller,"Y.D.F USB Audio Interface with XLR cable,Audio Interface with Mic Preamplifier Audio mixer recorder with 48v Phantom Power",$109.99 ,,,2,2,100%
12/18/2023,B&H Photo-Video-Audio,Zoom U-24,$159.99 ,29,4.8,15,16,94%
12/18/2023,Target,Zoom U-24,$159.99 ,29,4.8,1,16,6%
12/18/2023,Sweetwater,Zoom U-24 Handy Audio Interface,$159.99 ,29,4.8,1,1,100%
12/18/2023,Amazon.com - Seller,2i2 USB AUDIO INTERFACE+48V Phantom Power For Recording Podcasting,$89.99 ,,,21,21,100%
12/18/2023,Sweetwater,Audient EVO 4 USB Audio Interface,$129.00 ,213,4.7,8,11,73%
12/18/2023,Amazon.com,Audient EVO 4 USB Audio Interface,$129.00 ,,,2,11,18%
12/18/2023,Newegg.com - SJMUSICGROUP,Audient EVO 4 USB Audio Interface,$185.00 ,3,5,1,11,9%
12/18/2023,Sweetwater,Audient Evo 4,$129.00 ,213,4.7,4,15,27%
12/18/2023,musicstore.com,Audient Evo 4,$103.00 ,213,4.7,3,15,20%
12/18/2023,B&H Photo-Video-Audio,Audient Evo 4,$129.99 ,213,4.7,2,15,13%
12/18/2023,Amazon.com - Seller,Audient Evo 4,$129.00 ,213,4.7,6,15,40%
12/18/2023,zZounds,Audient iD24 USB-C Audio Interface,$399.00 ,14,4.9,1,1,100%
12/18/2023,Amazon.com,"BOMGE mini 2 Channel USB Audio Interface for Recording, Streaming and Podcasting, with XLR/48V Phantom Power,Studio Quality Audio Interface for",$32.50 ,,,10,10,100%
12/18/2023,Sweetwater,Behringer U-Phono UFO202 USB Audio Interface with Phono Preamp,$25.00 ,219,4.5,1,1,100%
12/18/2023,Sweetwater,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,898,4.7,6,63,10%
12/18/2023,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,898,4.7,50,63,79%
12/18/2023,eBay - thanksbuyer-hobby,Behringer U-Phoria UMC202HD USB Audio Interface,$132.67 ,898,4.7,1,63,2%
12/18/2023,musicstore.com,Behringer U-Phoria UMC202HD USB Audio Interface,$63.00 ,898,4.7,1,63,2%
12/18/2023,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,,,5,63,8%
12/18/2023,Amazon.com,Behringer UMC1820,$299.00 ,203,4.7,14,23,61%
12/18/2023,gear4music.com,Behringer UMC1820,$276.00 ,203,4.7,2,23,9%
12/18/2023,gear4music.com,Behringer UMC1820,$278.00 ,203,4.7,1,23,4%
12/18/2023,gear4music.com,Behringer UMC1820,$276.50 ,203,4.7,1,23,4%
12/18/2023,gear4music.com,Behringer UMC1820,$277.00 ,203,4.7,2,23,9%
12/18/2023,Amazon.com - Seller,Behringer UMC1820,$299.00 ,203,4.7,2,23,9%
12/18/2023,musicstore.com,Behringer UMC1820,$239.00 ,203,4.7,1,23,4%
12/18/2023,Amazon.com - Seller,"Bomge Usb Audio Interface with Xlr,phantom power,Direct Monitoring,Loopback for Pc Recording,Streaming,Guitarist",$54.50 ,5,5,1,1,100%
12/18/2023,Amazon.com,Elgato Wave XLR,$159.99 ,177,4.6,3,51,6%
12/18/2023,Elgato,Elgato Wave XLR,$129.99 ,26,4.5,3,51,6%
12/18/2023,Amazon.com,Elgato Wave XLR,$129.99 ,177,4.6,37,51,73%
12/18/2023,Best Buy,Elgato Wave XLR,$159.99 ,177,4.6,2,51,4%
12/18/2023,Micro Center,Elgato Wave XLR,$129.99 ,177,4.6,1,51,2%
12/18/2023,Best Buy,Elgato Wave XLR,$129.99 ,177,4.6,5,51,10%
12/18/2023,Amazon.com,"FIFINE Gaming Audio Mixer, Streaming RGB PC Mixer with XLR Microphone Interface, Individual Control, Volume Fader, Mute Button, 48V Phantom Power,",$49.99 ,,,5,5,100%
12/18/2023,Amazon.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$399.99 ,,,3,24,13%
12/18/2023,Amazon.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$366.66 ,,,3,24,13%
12/18/2023,Sweetwater,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$399.99 ,400,4.8,12,24,50%
12/18/2023,AmericanMusical.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$399.99 ,400,4.8,4,24,17%
12/18/2023,Amazon.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$398.50 ,,,2,24,8%
12/18/2023,AmericanMusical.com,Focusrite Scarlett 8i6 3rd Gen USB Audio Interface,$299.99 ,392,4.8,1,1,100%
12/18/2023,Amazon.com,Focusrite Scarlett 8i6 USB Audio Interface,$299.99 ,392,4.8,8,14,57%
12/18/2023,Amazon.com,Focusrite Scarlett 8i6 USB Audio Interface,$299.11 ,392,4.8,4,14,29%
12/18/2023,Sweetwater,Focusrite Scarlett 8i6 USB Audio Interface,$299.99 ,392,4.8,1,14,7%
12/18/2023,guitarcenter.com,Focusrite Scarlett 8i6 USB Audio Interface,$299.99 ,392,4.8,1,14,7%
12/18/2023,Best Buy,Focusrite Scarlett Solo 4th Gen USB Audio Interface,$139.99 ,211,4.9,40,61,66%
12/18/2023,Amazon.com,Focusrite Scarlett Solo 4th Gen USB Audio Interface,$135.79 ,211,4.9,8,61,13%
12/18/2023,Sweetwater,Focusrite Scarlett Solo 4th Gen USB Audio Interface,$139.99 ,211,4.9,2,61,3%
12/18/2023,Amazon.com,Focusrite Scarlett Solo 4th Gen USB Audio Interface,$139.99 ,211,4.9,7,61,12%
12/18/2023,Walmart,Focusrite Scarlett Solo 4th Gen USB Audio Interface,$139.99 ,211,4.9,3,61,5%
12/18/2023,"Walmart - Pixel Pro Audio, LLC",Focusrite Scarlett Solo 4th Gen USB Audio Interface,$139.99 ,211,4.9,1,61,2%
12/18/2023,B&H Photo-Video-Audio,Godox AI2C 2-Channel Audio Interface,$129.00 ,,,1,1,100%
12/18/2023,Sweetwater,IK Multimedia iRig USB Audio Interface,$69.99 ,,,1,1,100%
12/18/2023,Amazon.com,MOTU M2 2x2 USB-C Audio Interface,$199.95 ,,,4,19,21%
12/18/2023,Sweetwater,MOTU M2 2x2 USB-C Audio Interface,$179.96 ,426,4.8,2,19,11%
12/18/2023,Sweetwater,MOTU M2 2x2 USB-C Audio Interface,$199.95 ,426,4.8,13,19,68%
12/18/2023,Target,MOTU M4 USB-C Audio Interface,$269.95 ,334,4.7,7,21,33%
12/18/2023,sweetwater.com,MOTU M4 USB-C Audio Interface,$269.95 ,334,4.7,1,21,5%
12/18/2023,Amazon.com - Seller,MOTU M4 USB-C Audio Interface,$269.95 ,334,4.7,13,21,62%
12/18/2023,RØDE,AI-1 Single-Channel Audio Interface,$129.00 ,,,2,2,100%
12/18/2023,Best Buy,Apogee BOOM 2x2 USB Audio Interface,$249.99 ,19,4.6,3,3,100%
12/18/2023,Amazon.com - Seller,Audio Interface AKLOT 2 In 2 Out USB Audio Interfaces 24-bit/192 kHz Sound Card with Headphone Amplifier,$59.99 ,,,1,1,100%
12/18/2023,Amazon.com - Seller,Audio Interface Audio Interface for PC USB Interface mixer recorder with 48V Phantom Power 24 Bit Support Table Mac OS PC Audio Equipments & Music,$79.99 ,,,1,1,100%
12/18/2023,Temu,"Audio Interface Sound Card With Monitor, Electric Guitar Live Recording Professional Studio Mixer,Temu",$38.98 ,15,4.8,1,1,100%
12/18/2023,Temu,"Depusheng USB 4 Channel Audio Interface(24 Bit/192 KHz) With XLR,phantom Power,Direct Monitoring,Loopback For PC Recording,Streaming,Guitarist,Temu",$63.98 ,,,12,13,92%
12/18/2023,Temu,"Depusheng USB 4 Channel Audio Interface(24 Bit/192 KHz) With XLR,phantom Power,Direct Monitoring,Loopback For PC Recording,Streaming,Guitarist,Temu",$63.98 ,4,,1,13,8%
12/18/2023,Amazon.com - Seller,ESI Maya44 USB+ 4 in / 4 out Audio Interface,$129.00 ,35,4.7,1,1,100%
12/18/2023,Best Buy,Elgato - Wave XLR - XLR/USB-C Microphone Interface & Digital Mixing Solution - Black,$129.99 ,177,4.6,2,2,100%
12/18/2023,Walmart,"F998 Live Sound Card Audio Mixer Podcast, Voice Changer for Board for Microphone Karaoke, Size: 190, Black",$27.68 ,172,4.5,1,1,100%
12/18/2023,Elizondo Music USA,Focusrite 2i2 3rd Generation USB Audio Interface,$179.99 ,,,2,2,100%
12/18/2023,Amazon.com,Focusrite 4i4 Scarlett USB Audio Interface,$199.99 ,708,4.7,15,57,26%
12/18/2023,Crutchfield,Focusrite 4i4 Scarlett USB Audio Interface,$259.99 ,708,4.7,22,57,39%
12/18/2023,B&H Photo-Video-Audio,Focusrite 4i4 Scarlett USB Audio Interface,$279.99 ,708,4.7,2,57,4%
12/18/2023,guitarcenter.com,Focusrite 4i4 Scarlett USB Audio Interface,$259.99 ,708,4.7,8,57,14%
12/18/2023,sweetwater.com,Focusrite 4i4 Scarlett USB Audio Interface,$279.99 ,708,4.7,9,57,16%
12/18/2023,Sweetwater,Focusrite 4i4 Scarlett USB Audio Interface,$279.99 ,708,4.7,1,57,2%
12/18/2023,Guitar Center,Focusrite Scarlett 18i8 USB Audio Interface (Gen 3),$399.99 ,400,4.8,1,1,100%
12/18/2023,Woodwind & Brasswind,Focusrite Scarlett 2i2 Studio Pack (Gen 4) by Woodwind & Brasswind,$299.99 ,291,4.9,1,1,100%
12/18/2023,Amazon.com - Seller,Focusrite Scarlett Solo 2x2 USB Audio Interface Full Studio Bundle with Creative Music Production Software Kit and Studio Monitors and,$249.99 ,,,5,5,100%
12/18/2023,Amazon.com,Focusrite Scarlett Solo 3rd Gen USB Audio Interface,$89.99 ,,,23,26,89%
12/18/2023,Mundt Music of Longview,Focusrite Scarlett Solo 3rd Gen USB Audio Interface,$129.99 ,,,1,26,4%
12/18/2023,Amazon.com,Focusrite Scarlett Solo 3rd Gen USB Audio Interface,$89.99 ,192,,1,26,4%
12/18/2023,Woodwind & Brasswind,Solid State Logic SSL 2 USB Audio Interface by Woodwind & Brasswind,$179.99 ,257,4.8,1,1,100%
12/18/2023,Temu,"Sound Card,Audio Interface Podcast Equipment Caster-All In One - Portable Podcast Production Studio With Premium Mic Preamp For Podcast Recording,",$10.14 ,,,3,3,100%
12/18/2023,Sweetwater,Universal Audio Volt 276 USB-C Audio Interface,$269.00 ,,,1,4,25%
12/18/2023,Sweetwater,Universal Audio Volt 276 USB-C Audio Interface,$269.00 ,44,4.7,3,4,75%
12/18/2023,Sweetwater,Universal Audio Volt USB Audio Interface,$319.00 ,61,4.7,1,1,100%
12/18/2023,Sweetwater,Universal Audio Volt-4 USB Audio Interface,$229.00 ,9,4.8,16,42,38%
12/18/2023,B&H Photo-Video-Audio,Universal Audio Volt-4 USB Audio Interface,$229.00 ,9,4.8,3,42,7%
12/18/2023,sweetwater.com,Universal Audio Volt-4 USB Audio Interface,$229.00 ,9,4.8,9,42,21%
12/18/2023,Amazon.com,Universal Audio Volt-4 USB Audio Interface,$229.00 ,9,4.8,8,42,19%
12/18/2023,bhphoto.com,Universal Audio Volt-4 USB Audio Interface,$229.00 ,9,4.8,1,42,2%
12/18/2023,Amazon.com - Seller,Universal Audio Volt-4 USB Audio Interface,$229.00 ,9,4.8,5,42,12%
12/18/2023,Walmart,"Usb Audio Interface with Mixer & Vocal Effects, tenlamp G10 Multi-Channel Sound Mixer Board Voice Changer, All-in-one XLR Studio DJ Mixer Equipment",$155.99 ,,,6,6,100%
12/18/2023,AmericanMusical.com,Yamaha AG03MK2 3 Channel Streaming Mixer in White,$161.99 ,,,1,1,100%
12/18/2023,Reverb,Focusrite Scarlett Solo 3rd Gen USB Audio Interface,$59.99 ,,,1,26,4%
12/18/2023,Temu,"HT7 Audio Mixer, Portable USB DJ Sound Mixing Console 7 Channel Bands Mixing Boards DJ Mixer, MP3 Jack 48V Power For Computer Recording, Black,Temu",$52.69 ,55,4.4,16,16,100%
12/18/2023,Sweetwater,IK Multimedia AXE I/O USB Guitar Audio Interface,$399.99 ,79,4.7,1,1,100%
12/18/2023,Sweetwater,IK Multimedia iRig Stream Solo,$49.99 ,9,4.9,1,1,100%
12/18/2023,Amazon.com,M-Audio AIR 192|14 8-In 4-Out USB Audio / MIDI Interface,$329.00 ,48,4.7,2,4,50%
12/18/2023,Target,M-Audio AIR 192|14 8-In 4-Out USB Audio / MIDI Interface,$329.00 ,48,4.7,2,4,50%
12/18/2023,zZounds,M-Audio AIR 192|4 USB Audio Interface,$94.95 ,155,4.6,6,9,67%
12/18/2023,Sweetwater,M-Audio AIR 192|4 USB Audio Interface,$119.00 ,155,4.6,3,9,33%
12/18/2023,Sweetwater,M-Audio AIR|Hub USB Audio Interface with Built-in Hub,$79.00 ,30,4.5,3,3,100%
12/18/2023,Amazon.com,"M-Audio M-Track Duo – USB Audio Interface for Recording, Streaming and Podcasting with Dual XLR, Line & DI Inputs, plus a Software Suite Included",$69.00 ,,,8,8,100%
12/18/2023,Guitar Center,M-Audio M-Track Solo 2-Channel USB Audio Interface,$49.00 ,144,4.4,1,1,100%
12/18/2023,Amazon.com,"M-Audio M-Track Solo – USB Audio Interface for Recording, Streaming and Podcasting with XLR, Line and DI Inputs, Plus a Software Suite Included",$49.00 ,,,23,24,96%
12/18/2023,Amazon.com,"M-Audio M-Track Solo – USB Audio Interface for Recording, Streaming and Podcasting with XLR, Line and DI Inputs, Plus a Software Suite Included",$49.00 ,2,,1,24,4%
12/18/2023,Safe Harbor Computers,MOTU Audio Express,$395.00 ,,,1,1,100%
12/18/2023,Sweetwater,MOTU M4 4x4 USB-C Audio Interface,$269.95 ,334,4.7,1,1,100%
12/18/2023,Amazon.com - Seller,Mackie Onyx Artist 12 Audio Interface (2048740-00),$69.00 ,84,4.4,23,29,79%
12/18/2023,Amazon.com - Seller,Mackie Onyx Artist 12 Audio Interface (2048740-00),$68.99 ,84,4.4,5,29,17%
12/18/2023,Amazon.com,Mackie Onyx Artist 12 Audio Interface (2048740-00),$71.99 ,84,4.4,1,29,3%
12/18/2023,Sweetwater,Native Instruments Komplete Audio 6 MK2 Audio Interface,$179.00 ,179,4.6,3,24,13%
12/18/2023,Amazon.com - Seller,Native Instruments Komplete Audio 6 MK2 Audio Interface,$179.00 ,179,4.6,4,24,17%
12/18/2023,sweetwater.com,Native Instruments Komplete Audio 6 MK2 Audio Interface,$179.00 ,179,4.6,14,24,58%
12/18/2023,Target,Native Instruments Komplete Audio 6 MK2 Audio Interface,$249.00 ,179,4.6,1,24,4%
12/18/2023,Amazon.com,Native Instruments Komplete Audio 6 MK2 Audio Interface,$179.00 ,179,4.6,2,24,8%
12/18/2023,Sweetwater,Native Instruments Komplete Audio 6 Mk2 USB Audio Interface,$179.00 ,179,4.6,9,9,100%
12/18/2023,Amazon.com,"Podcast Equipment Bundle USB Audio Interface with Mixer & Vocal Effects, Multi-Channel Sound Board Voice Changer, Studio All-in-one XLR DJ Mixer for",$159.99 ,,,7,7,100%
12/18/2023,Target,PreSonus AudioBox GO USB Audio Interface,$79.99 ,27,4.8,16,55,29%
12/18/2023,Best Buy,PreSonus AudioBox GO USB Audio Interface,$79.99 ,27,4.8,35,55,64%
12/18/2023,Amazon.com,PreSonus AudioBox GO USB Audio Interface,$79.99 ,27,4.8,2,55,4%
12/18/2023,sweetwater.com,PreSonus AudioBox GO USB Audio Interface,$79.99 ,27,4.8,2,55,4%
12/18/2023,Walmart - Audiosavings,PreSonus AudioBox USB 96,$99.95 ,418,4.6,9,22,41%
12/18/2023,Amazon.com - Seller,PreSonus AudioBox USB 96,$109.99 ,418,4.6,2,22,9%
12/18/2023,sweetwater.com,PreSonus AudioBox USB 96,$99.99 ,418,4.6,2,22,9%
12/18/2023,rocknrollrentals.com,PreSonus AudioBox USB 96,$50.00 ,418,4.6,9,22,41%
12/18/2023,B&H Photo-Video-Audio,"PreSonus AudioBox iTwo USB 2.0 & iPad Recording Interface with Bus Powered via USB Works With Windows, Two Combo",$89.99 ,150,4.6,2,2,100%
12/18/2023,B&H Photo-Video-Audio,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,256,4.7,12,55,22%
12/18/2023,Best Buy,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,256,4.7,24,55,44%
12/18/2023,Amazon.com,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,256,4.7,15,55,27%
12/18/2023,Sweetwater,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,256,4.7,4,55,7%
12/18/2023,B&H Photo-Video-Audio,PreSonus Studio 26c USB-C Audio Interface,$129.99 ,63,4.8,1,9,11%
12/18/2023,sweetwater.com,PreSonus Studio 26c USB-C Audio Interface,$129.99 ,63,4.8,1,9,11%
12/18/2023,Amazon.com - Seller,PreSonus Studio 26c USB-C Audio Interface,$129.99 ,63,4.8,7,9,78%
12/18/2023,Sweetwater,Rode AI-Micro USB Audio Interface,$71.10 ,44,4.6,1,10,10%
12/18/2023,RØDE,Rode AI-Micro USB Audio Interface,$79.00 ,44,4.6,4,10,40%
12/18/2023,B&H Photo-Video-Audio,Rode AI-Micro USB Audio Interface,$79.00 ,44,4.6,1,10,10%
12/18/2023,Amazon.com,Rode AI-Micro USB Audio Interface,$79.00 ,44,4.6,4,10,40%
12/18/2023,Amazon.com,Roland Rubix22,$169.99 ,27,4.7,2,2,100%
12/18/2023,Bonanza - bonzuser maxprime's booth,"Saramonic SmartRig-Di Professional Lightning Audio Interface with XLR & 1/4"" Inputs for iPhone & iPad",$49.00 ,7,4,1,1,100%
12/18/2023,Walmart - Kellards,Solid State Logic SSL2+,$249.99 ,338,4.8,5,42,12%
12/18/2023,sweetwater.com,Solid State Logic SSL2+,$249.99 ,338,4.8,6,42,14%
12/18/2023,Amazon.com - Seller,Solid State Logic SSL2+,$249.99 ,338,4.8,20,42,48%
12/18/2023,B&H Photo-Video-Audio,Solid State Logic SSL2+,$249.99 ,338,4.8,3,42,7%
12/18/2023,Sweetwater,Solid State Logic SSL2+,$249.99 ,338,4.8,1,42,2%
12/18/2023,Guitar Center,Solid State Logic SSL2+,$249.99 ,338,4.8,7,42,17%
12/18/2023,eBay - vfg28,Mv-mixer Dual-channel Xlr Audio Interface Mixer For Mac Pc Recording,$169.98 ,,,1,1,100%
12/18/2023,guitarcenter.com,PreSonus AudioBox 96 Studio 25th Anniversary,$159.99 ,54,4.7,2,6,33%
12/18/2023,Amazon.com,PreSonus AudioBox 96 Studio 25th Anniversary,$159.97 ,54,4.7,4,6,67%
12/18/2023,Sweetwater,PreSonus AudioBox USB 96 25th Anniversary,$99.99 ,367,4.5,2,34,6%
12/18/2023,Amazon.com,PreSonus AudioBox USB 96 25th Anniversary,$99.99 ,367,4.5,32,34,94%
12/18/2023,B&H Photo-Video-Audio,PreSonus Studio 68c USB-C Audio Interface,$229.99 ,63,4.8,2,2,100%
12/18/2023,Amazon.com,"Pyle Professional USB Audio Interface with MIC/LINE, Guitar, AUX Stereo and RCA Inputs, Phone/Stereo/Monitor Outputs, Ideal for Computer Playing &",$96.34 ,,,1,4,25%
12/18/2023,Amazon.com,"Pyle Professional USB Audio Interface with MIC/LINE, Guitar, AUX Stereo and RCA Inputs, Phone/Stereo/Monitor Outputs, Ideal for Computer Playing &",$93.99 ,,,3,4,75%
12/18/2023,Amazon.com,RSGRHAI Audio Interface True Stereo Sound card For Recording For PC/Win/Mac USB Audio Interfaces with 24-bit/192 kHz,$39.99 ,,,19,19,100%
12/18/2023,Temu,"Recording interface with 192kHz/24-bit 4-channel quality, featuring a professional audio-grade microphone, designed for music production and",$46.19 ,,,2,2,100%
12/18/2023,Best Buy,RØDE - StreamerX Audio Interface and Video Capture Mixing Board - Black,$399.99 ,22,3.4,5,5,100%
12/18/2023,Shure,Shure Digital Audio Interface,$129.00 ,,,2,2,100%
12/18/2023,Amazon.com,"Solid State Logic SSL 2 USB Audio Interface - 24 bit/192 kHz, 2-in 2-out, with SSL Legacy 4K Analogue Enhancement and included SSL Software",$179.99 ,,,2,2,100%
12/18/2023,Sweetwater,Steinberg UR22C USB Audio Interface,$155.99 ,323,4.7,2,2,100%
12/18/2023,Best Buy,TASCAM - US-1X2HR USB Audio Interface - Black,$119.00 ,39,4.9,1,1,100%
12/18/2023,Amazon.com,"Tascam US-42B MiNiSTUDIO Creator USB Audio Interface (US42B), for Podcasting, Control Software, EZ Mode",$79.00 ,,,3,3,100%
12/18/2023,Amazon.com,"Tiimge 2x2 USB Audio Interface for PC, with 48V Phantom Power, 24Bit/192kHz High-Fidelity, Mic Preamplifier XLR/TSR/TS Ports, Compatible for",$59.00 ,,,10,10,100%
